Time X Y
1769.0 23.747663551401867 23.747663551401867
1770.0 22.819277108433734 22.819277108433734
1771.0 23.333333333333332 23.333333333333332
1772.0 22.650943396226417 22.650943396226417
1773.0 22.544642857142858 22.544642857142858
1774.0 23.05263157894737 23.05263157894737
1775.0 22.35 22.35
1776.0 22.747663551401867 22.747663551401867
1777.0 21.819277108433734 21.819277108433734
1778.0 22.333333333333332 22.333333333333332
1779.0 21.650943396226417 21.650943396226417
1780.0 21.544642857142858 21.544642857142858
1781.0 22.05263157894737 22.05263157894737
1782.0 21.35 21.35
1783.0 21.747663551401867 21.747663551401867
1784.0 20.819277108433734 20.819277108433734
1785.0 21.333333333333332 21.333333333333332
1786.0 20.650943396226417 20.650943396226417
1787.0 20.544642857142858 20.544642857142858
1788.0 21.05263157894737 21.05263157894737
1789.0 20.35 20.35
1790.0 20.747663551401867 20.747663551401867
1791.0 19.819277108433734 19.819277108433734
1792.0 20.333333333333332 20.333333333333332
1793.0 19.650943396226417 19.650943396226417
1794.0 19.544642857142858 19.544642857142858
1795.0 20.05263157894737 20.05263157894737
1796.0 19.35 19.35
1797.0 19.747663551401867 19.747663551401867
1798.0 18.819277108433734 18.819277108433734
1799.0 19.333333333333332 19.333333333333332
1800.0 18.650943396226417 18.650943396226417
1801.0 18.544642857142858 18.544642857142858
1802.0 19.05263157894737 19.05263157894737
1803.0 18.35 18.35
1804.0 18.747663551401867 18.747663551401867
1805.0 17.819277108433734 17.819277108433734
1806.0 18.333333333333332 18.333333333333332
1807.0 17.650943396226417 17.650943396226417
1808.0 17.544642857142858 17.544642857142858
1809.0 18.05263157894737 18.05263157894737
1810.0 17.35 17.35
1811.0 17.747663551401867 17.747663551401867
1812.0 16.819277108433734 16.819277108433734
1813.0 17.333333333333332 17.333333333333332
1814.0 16.650943396226417 16.650943396226417
1815.0 16.544642857142858 16.544642857142858
1816.0 17.05263157894737 17.05263157894737
1817.0 16.35 16.35
1818.0 16.747663551401867 16.747663551401867
1819.0 15.819277108433734 15.819277108433734
1820.0 16.333333333333332 16.333333333333332
1821.0 15.650943396226415 15.650943396226415
1822.0 15.544642857142858 15.544642857142858
1823.0 16.05263157894737 16.05263157894737
1825.0 15.74766355140187 15.74766355140187
1826.0 14.819277108433734 14.819277108433734
1890.0 14.666666666666666 14.666666666666666
1891.0 15.556603773584905 15.556603773584905
1892.0 14.919642857142858 14.919642857142858
2019.0 38.05263157894737 38.05263157894737
2020.0 37.35 37.35
2021.0 37.74766355140187 37.74766355140187
2022.0 36.81927710843374 36.81927710843374
2023.0 37.333333333333336 37.333333333333336
2024.0 36.65094339622642 36.65094339622642
2025.0 36.544642857142854 36.544642857142854
2026.0 37.05263157894737 37.05263157894737
2027.0 36.35 36.35
2028.0 36.74766355140187 36.74766355140187
2029.0 35.81927710843374 35.81927710843374
2030.0 36.333333333333336 36.333333333333336
2031.0 35.65094339622642 35.65094339622642
2032.0 35.544642857142854 35.544642857142854
2033.0 36.05263157894737 36.05263157894737
2034.0 35.35 35.35
2035.0 35.74766355140187 35.74766355140187
2036.0 34.81927710843374 34.81927710843374
2037.0 35.333333333333336 35.333333333333336
2038.0 34.65094339622642 34.65094339622642
2039.0 34.544642857142854 34.544642857142854
2040.0 35.05263157894737 35.05263157894737
2041.0 34.35 34.35
2042.0 34.74766355140187 34.74766355140187
2043.0 33.81927710843374 33.81927710843374
2044.0 34.333333333333336 34.333333333333336
2045.0 33.65094339622642 33.65094339622642
2046.0 33.544642857142854 33.544642857142854
2047.0 34.05263157894737 34.05263157894737
2048.0 33.35 33.35
2049.0 33.74766355140187 33.74766355140187
2050.0 32.81927710843374 32.81927710843374
2051.0 33.333333333333336 33.333333333333336
2052.0 32.65094339622642 32.65094339622642
2053.0 32.544642857142854 32.544642857142854
2054.0 33.05263157894737 33.05263157894737
2055.0 32.35 32.35
2056.0 32.74766355140187 32.74766355140187
2057.0 31.819277108433734 31.819277108433734
2058.0 32.333333333333336 32.333333333333336
2059.0 31.650943396226417 31.650943396226417
2060.0 31.544642857142858 31.544642857142858
2061.0 32.05263157894737 32.05263157894737
2062.0 31.35 31.35
2063.0 31.747663551401867 31.747663551401867
2064.0 30.819277108433734 30.819277108433734
