v0.0 v0.01 v0.02 v0.03 v0.04 v0.05 v0.06 v0.07 v0.08 v0.09 v0.1 v0.11 v0.12 v0.13 v0.14 v0.15 v0.16 v0.17 v0.18 v0.19 v0.2 v0.21 v0.22 v0.23 v0.24 v0.25 v0.26 v0.27 v0.28 v0.29 v0.3 v0.31 v0.32 v0.33 v0.34 v0.35000000000000003 v0.36 v0.37 v0.38 v0.39 v0.4 v0.41000000000000003 v0.42 v0.43 v0.44 v0.45 v0.46 v0.47000000000000003 v0.48 v0.49 v0.5 v0.51 v0.52 v0.53 v0.54 v0.55 v0.56 v0.5700000000000001 v0.58 v0.59 v0.6 v0.61 v0.62 v0.63 v0.64 v0.65 v0.66 v0.67 v0.68 v0.6900000000000001 v0.7000000000000001 v0.71 v0.72 v0.73 v0.74 v0.75 v0.76 v0.77 v0.78 v0.79 v0.8 v0.81 v0.8200000000000001 v0.8300000000000001 v0.84 v0.85 v0.86 v0.87 v0.88 v0.89 v0.9 v0.91 v0.92 v0.93 v0.9400000000000001 v0.9500000000000001 v0.96 v0.97 v0.98 v0.99 v1.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4508379594810031 0.3009936118300482 0.0 0.31399223928633363 0.6108614849083323 0.9519791246702167 0.5254440201963727 0.4099784861939028 0.726915290064839 0.4763439114790468 0.7827676116557006 1.2240272127983816 0.47934244154063926 0.6969221529838134 0.4006261901541191 1.0681933737541331 0.7462108883658453 0.8135221563906234 0.7828147098048998 1.0983601363124909 0.7098490642794961 0.7986593568543496 0.5188689983276534 0.7882905953000038 0.6956341093846596 0.7786203140077007 0.6395119443768111 0.8583661988314619 0.37895946717488693 0.795314471227987 0.6737346932518121 0.5354275027780503 1.1728311951591226 0.8625347301255213 0.7343138886634435 0.7200818115412665 1.168133688844007 0.4780704380055773 0.8388959225491796 0.5637690888085286 0.6960722099476843 0.8748216324432521 0.7410555636717879 0.6692200484769011 0.5251529711894051 0.8202613712811843 0.7885135369603872 0.5366569123678259 0.804092241991742 0.5859272966660385
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33785642779917036 0.0 1.0010322041761486 0.35624662820979136 0.5514739925110276 0.7261724555386231 0.43320453506559714 0.7462178574971374 0.48116973910848027 0.9355002818634471 1.06442586009433 2.015851672292911 0.6241161594026474 0.6173144155166199 0.4198697227758268 0.7060190071953839 0.5490045072099136 0.4361735172610031 0.7070384891397873 0.501574511448387 1.015366941716487 0.7296575935294648 0.7927882982081151 0.616039184730273 0.6775397307217063 0.8054013060107245 0.6536580977373815 0.9429683433182945 0.6758340402464557 0.6036361678996298 0.7149723633543472 0.6776758965171408 0.48666434682930704 0.7598148057967832 0.508991283175064 0.7050685929172498 0.5223716096476885 0.5564207017828594 0.5865527036545973 0.5591556489422336 0.7352883077271516 0.9526981972963957 0.7360072801530303 0.5588201174147078 0.8411024718412198 0.6402912389867357 0.607694078062044 0.6910914959003102 0.4592707790874061 0.9330361456551589 0.6173800956111168 0.6351848889930989 0.4888243326409487
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9088415246076904 0.0 0.4488761369978587 0.6706010186362531 0.4219038842646478 0.43522303885466973 0.4662736065394711 0.5922649424198957 0.469273480888296 0.5926347103860607 0.7148719826934045 0.8938678121565026 0.6766935664393124 1.0381914310707099 0.642664487911333 0.7264795894994109 0.7238120963806607 0.8047763511259051 0.6041496271045821 0.4891877254631952 0.5359255239223305 0.6629074223372503 0.8118255624994345 0.6815600737875036 0.6049427645864139 0.61674228302376 0.6797260619979294 0.6627819370922516 0.6372187138089095 0.8049540567594581 0.5876042873704515 1.0515217736254738 0.7121160584007448 0.5794969528086658 0.667005884763645 0.7473812920027122 0.6116570913255563 0.7731462906349741 0.5036249470691895 0.6495392689987202 0.7389929677425069 0.5333980971962912 0.41192511430348966 0.8613164884604281 0.5728200352504617 0.5910465909352876 0.5417800679558539 0.6413933388844248 0.4481045377710019 0.468990384578763 0.6407563960356755 0.5083314882449922 0.45899818457094954 0.5174761860960047 0.7704382941499934 0.5644267266265233 0.6404179170161253 0.4679776601426303 0.5328113250387483 0.7540909614318981
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1150108883658433 0.0 0.0 0.0 0.0 0.0 0.5641363750136515 0.43442959355752175 0.0 0.5188902135368604 0.7804736251767274 0.5082922377833311 0.7959681266852465 0.6190591961330705 0.5597771930088231 0.7421786070354661 0.7107733102471829 0.8478118991864729 1.0912397450503544 0.7806765764763725 0.6603853350848338 0.8119416024633218 0.6238757732707658 0.7257235261287307 0.5502792289787263 0.6982144170196262 0.6671333443553711 0.7116827818809718 0.6575085147209291 0.6917645645645564 0.5042729071413691 0.5296393530667818 0.5814062767472177 0.6022460979498108 0.822199952104257 0.5937961777593475 0.7908986928870844 0.5181588948307675 0.5780662392121972 0.9386418570722802 0.6199457170884707 0.5153411894376971 0.8787098954810761 0.5980839939038153 0.49130105961817316 0.5682972341711168 0.4850127877627383 0.5160231975719333 0.5297148896644358 0.5851028646263993 0.4248094180266373 0.7308789975160267 0.5145583260938642 0.6593102580057574 0.6726253228203161 0.5619920244568842 0.5313621513405349 0.5409321762202657 0.5503758397035533 0.5655282197112101 0.536802972341713 0.5182638935231487 0.6942821812803857 0.6094033781529288 0.6207115736356936 0.5562183621058473 0.629200781161536 0.5358845700555248 0.5583934044154244 0.620299331964599 0.4656855902950163
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4548803730657586 0.47824709594479353 0.8378900037174313 0.0 0.742628928027126 1.1206374141909663 0.6116128917706505 0.7567734004274534 0.49389128227326434 0.5079903759615496 0.5202315308301302 0.9985979356734083 0.5805068924780615 0.6122180951722461 0.7471950012074114 0.7482863267672074 0.4966657756856002 0.6160399662926211 0.5091946721496293 0.6108628588548513 0.6798787480172818 0.6469914511107665 0.6492472444416373 0.5973790519248053 0.5084458801143512 0.5243403170938662 0.6811441383325321 0.7159277652026503 0.39854126558991265 0.5566331552774063 0.4291837423008517 0.5451424309194088 0.5617099942785688 0.6432991918845801 0.5225201690178713 0.6208171414657845 0.49963967410853366 0.6115058698337991 0.6741422559696715 0.682947379812249 0.6396593454315094 0.6431226766305743 0.563654814774741 0.47794984894804654 0.6045793597401237 0.6731609952294734 0.5097587822056259 0.6613190271352534 0.5497084167250316 0.5083147002858576 0.6000670364057762 0.5169905761617468 0.5582446935423883 0.49446517508499094 0.6429929901873925 0.6004619394169073 0.4978682666650624 0.6572632171711302 0.5377308728147647 0.5983484561638673 0.5975032169306418 0.47757477437397466 0.5282153681208612 0.4553031734437216 0.4623565042519942 0.5625617721826071 0.6109962390819215 0.4627101584066404 0.5183809739669785 0.5227116109102034
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.629507651395139 0.6649143974805629 0.8002679372064762 0.7021081045008963 0.5669007674341017 1.2353225161097028 0.6233004896788683 0.9627507146786461 0.8838915704493265 0.8456676408139902 0.64164148853558 0.49434918161404784 0.7626168350532709 0.46288678588499316 0.6029797437076689 0.5364732155579026 0.6612796436075703 0.593365969773574 0.48767544481418446 0.6492424708993174 0.6411154032911872 0.5624594324053731 0.5913813777741627 0.683191309828352 0.46239266373480203 0.5167018117216299 0.6580595306016621 0.5452992740488262 0.6353386972558219 0.5797052099146298 0.6959469379289076 0.5639398277155938 0.5072759750741767 0.581763583002414 0.5549307128950721 0.48341810960109577 0.5259207604000461 0.5484386208029813 0.6770514354194049 0.5831456160865491 0.49924270937605764 0.5435849759669625 0.5209098331564688 0.5703748128508916 0.49122244727209907 0.5494506254001753 0.4763424934443901 0.5725861821781727 0.5082367540713981 0.6261306503700907 0.560584760937118 0.5786489464439568 0.38589201173144394 0.5503884168453049 0.500488712135551 0.4624166132097831 0.502432672512345 0.4261008972936892 0.4766596939281328 0.45163500637777615 0.5114546402258333 0.46530262154047375 0.6646037805573084 0.558656014172337 0.5017319589860272 0.5212704812921118 0.5242296262228163 0.5170426169913728 0.4449272263254039 0.4521736663590185 0.48199475471465847
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.28503635006377737 0.5359571735900055 0.7078712442171898 0.6144463173884608 0.5530048823598394 0.4396873630387156 0.7161042339636944 0.586145245145043 0.6743670068466862 0.42042121961801604 0.7051166265364387 0.5096775333892379 0.6510882926971011 0.4752158268378465 0.6359877459040727 0.5885111305499624 0.606183459134819 0.5065026067108207 0.5713483717952272 0.5287961042123148 0.5897518595672678 0.6889830932033015 0.5922109023938771 0.5507095427760039 0.7237286423560582 0.529208538268006 0.5059850368887302 0.5639769411052578 0.6118525933340774 0.48626871275680605 0.5940035891747685 0.5859207636064617 0.5574042783524259 0.5840501979456981 0.6193478675873019 0.46663843743643957 0.5977122491861228 0.5737587204822455 0.5358218430642737 0.47989168588008035 0.4812093230367405 0.5139684621558408 0.6499505014523864 0.6304837233630008 0.6123938096254365 0.6554095364633715 0.47877874270665927 0.4046273813353036 0.40255735695657785 0.4580400204007747 0.40606115384656005 0.569456611766934 0.5407833419004688 0.4654370334298117 0.5097285449613584 0.41094528762996196 0.5155198593989713 0.4880396288180258 0.4945969392816536 0.4706642193745123 0.4488536175815156 0.562212065118202 0.43516931305681356 0.48609141113087534 0.4353325649974169 0.46567777146513106 0.39237541285026817 0.49770151733316015 0.4399712128544925 0.4531679787895875 0.5553902330759214 0.5166978277577088 0.530867710954207
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8368538123709288 0.5725771857944012 0.5928023767511259 0.503647641234829 1.0427735996256495 0.6570020094168256 0.6869525413301192 0.5286334222110017 0.6267749511272995 0.5571555988420849 0.5431536770003266 0.6079065716367098 0.7889341337333317 0.5493819905992073 0.5952375831286773 0.5792040288536752 0.5780247258269344 0.4263489202916622 0.4659124854584341 0.6579465623781958 0.6281471052634181 0.5062451504557627 0.5832869730591425 0.5829067538008327 0.5711943783623399 0.596192502412328 0.4894429997564992 0.5049174948722357 0.6543979951923946 0.5409626707788789 0.4728094869644381 0.5125502439376433 0.5708371939506964 0.5888636384131852 0.494861057654256 0.5276284893502132 0.5616413298183004 0.47451569046524816 0.5779129071012837 0.5511964288612944 0.6196411330249044 0.564389295802312 0.39252217101985587 0.472548965381796 0.514594731668604 0.48002896670440676 0.5005143962781643 0.5136016793570015 0.517021569317067 0.5605634495356353 0.5480124312500935 0.5379887330774218 0.49104010276542975 0.5997262848434272 0.4756963337712223 0.48712669426184146 0.4820644484324148 0.5996335434533888 0.4371751916080015 0.42676852067285215 0.5500688436184311 0.5111826493159635 0.5587494521548738 0.544682181280409 0.4253363834304968 0.42193041890736205 0.42103462020577864 0.4532442785127554 0.4299069552034605 0.5796641261882615 0.36131677703731696 0.49971143115088346 0.5201943420898635 0.5186550442334031 0.4975299046794651 0.4539588525462663
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.48258553408263144 0.5606130094058018 0.4453032740448158 0.39013679705731774 0.7879417058700361 0.40481897713529325 0.9312143406669944 0.7360412793173513 0.6235920316713105 0.4645566174783395 0.5996842111380625 0.4105656751846924 0.6027218770321924 0.7584983542100585 0.5762676558440318 0.8762497785072366 0.6920449201954645 0.5632723349976645 0.5990242791339929 0.5361101209317508 0.54128529570612 0.5836574167761311 0.6619568669770844 0.4842406803199556 0.6777314684053417 0.4534276979682385 0.6108047202357441 0.513660253246245 0.5722561119678198 0.607638211184158 0.5371630729829078 0.5126459753046394 0.5410485135786351 0.6252093759425217 0.6222899007115164 0.49556447258070113 0.545656090524944 0.5701441172904568 0.49078173268364045 0.518195043892751 0.5987373038704275 0.5435588317045593 0.5651615515415324 0.4182476225975668 0.49052021390758455 0.4850747684621485 0.5605773060347419 0.5046483961438993 0.5190946942938958 0.45719105772436597 0.4490081721360795 0.4007643391139107 0.4196450720991008 0.4677198928658385 0.5213276491706959 0.4822726494262228 0.5278233773312997 0.5280331438545603 0.4317550206863554 0.4431754853952909 0.46299930040149484 0.44869018768519164 0.4673054027000209 0.49216412809204774 0.45006575183789244 0.38248616504389793 0.47047043439836705 0.42326420113805213 0.4500764291819185 0.4722411284157075 0.47136860824788457 0.4532496243991656 0.4491649687726051 0.4242307677046629 0.42311105339573696 0.4960617554491386 0.4829243329415331 0.442893666840042 0.4133797396996757 0.4624029202375794
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.42922027613198804 0.0 0.911386110434759 0.6148745678611551 0.5942386133881621 0.6772299073848626 0.5709977709441155 0.792448598348099 0.647334476819163 0.6508206761315872 0.6196710929147375 0.5134371544717927 0.5967915014113183 0.5651111219327373 0.5004939987034013 0.49747677046416794 0.5456525674823904 0.6816273210147047 0.5519352585819084 0.5754149176203297 0.5410019757495261 0.508099194289383 0.6579889831773821 0.5005427633840008 0.5673055093131261 0.4213394182971795 0.5771707643579576 0.5243125359593891 0.5233699068437796 0.6013267305343412 0.45190006663319654 0.4415996929862886 0.528272616961319 0.4367715567419305 0.47176279703126056 0.47068323418514335 0.43726959712464597 0.4929210804397939 0.44833337441545446 0.5000709899088251 0.5120317073830636 0.5254501925348537 0.506150698446203 0.5015238157076063 0.5000666307949927 0.5592459759058431 0.4772022048074054 0.4966525949372677 0.5111930316703394 0.5062557604651432 0.44217211165123155 0.4656005683361087 0.4720407622837927 0.4416561498435447 0.4799081612142501 0.46413110046982764 0.38433578643710353 0.4086735672609881 0.522332692652638 0.4766814365917351 0.4105989793597255 0.3996538015492726 0.4173277381485794 0.4837902839776827 0.4471165074984776 0.46334440947454425 0.4811814825836802 0.4365519104690058 0.5981373229084769 0.4688436648861272 0.4188966896826867 0.4148942311681341 0.3820481270058779 0.41867591555521355 0.48333814895979593 0.4079505435365252 0.5107312822331908 0.43412513133757746 0.4045582286991877 0.4288858444029465 0.4320200184168294
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3865020824628416 0.8935531856180517 0.4599980577173774 0.4268234344454555 0.6764936331727135 0.5412982720458182 0.589637446054662 0.528069882094307 0.7825370740109473 0.58078795191588 0.4473066203340422 0.6043995851707586 0.4415721090459847 0.6009336327318276 0.6036883257632027 0.5922409672936308 0.40719797274752634 0.5082344037731411 0.44866162017874883 0.5872015110205393 0.40699124429734657 0.5479915406898362 0.5864223270317424 0.45057669160651276 0.433323579435295 0.4030596225855406 0.41316055354655257 0.6048715991266654 0.6027193760326831 0.4687224810395972 0.46979799338878364 0.50602173184196 0.45763289615941466 0.456607793378958 0.45448243919595843 0.47550656241825784 0.5634622810998932 0.44855081467854324 0.3941462094727205 0.4667183507832466 0.5316547618689714 0.49358912626341916 0.5092511610709597 0.49810481472464746 0.46634633191751784 0.4908149286423344 0.4472781714647543 0.5114919892865931 0.419913455798151 0.4531070818566252 0.4638706125545083 0.43935474774073807 0.48097393810225186 0.48789010832656643 0.44810320230138023 0.4959330573817017 0.4852551057563862 0.40434840927012267 0.45695133692247325 0.4245850783716654 0.44225502940379086 0.5134210607003188 0.427464702740754 0.40214470326181034 0.4904901161421556 0.47718291264234575 0.4453075281487312 0.4268540716892807 0.44588435723010916 0.41991150790432 0.485645436427393 0.43879226253277154 0.4747673367060488 0.401967609250918 0.46624691798905843 0.5002901287673972 0.43427585262937934 0.39749447064683774 0.5137218764310237 0.5091409591773758
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3818327300273246 0.0 0.5544442035629225 0.5975734685636583 0.5191469844218591 0.44087256986716383 0.6041038227416604 0.591862546831119 0.7447441371301218 0.6356755746737733 0.49795425535645627 0.4956408813217655 0.5260725766807794 0.48345892559225323 0.4591542966389854 0.4280174236298364 0.49020462945428445 0.663836358480592 0.5055672016360623 0.5336785562339122 0.5667898168438696 0.5019273311349447 0.5150609524439206 0.5412494039585115 0.5357571537503507 0.4564800171542796 0.4135411407403415 0.492958060763462 0.47173733573415083 0.5856367919470882 0.5305587822056259 0.41093160267373313 0.4390965524082654 0.573666062458849 0.46518742726710627 0.4271422084747348 0.445131075419765 0.5449816887959139 0.4825532303073909 0.45568522115708326 0.44557252026801 0.4906416759101441 0.4408690235781716 0.49913637681724504 0.4585803348894464 0.436741137533891 0.47951641010378954 0.4849157265373273 0.4936958868778544 0.5439376104833559 0.5628304276247974 0.4318687512336997 0.5323367074782728 0.43120268376483584 0.45445649613579736 0.4618703323944472 0.5076163803443313 0.43013562351141593 0.3847719358998816 0.4188185663140379 0.42492885518148543 0.4806796706616879 0.432752421690966 0.4718753572391346 0.44482804566328416 0.479072268665093 0.4479498124751262 0.4648963991018012 0.4661024123222567 0.4481851877903566 0.3897102155208122 0.4201684094504919 0.44239207936662717 0.49775346838333645 0.3730089039991144 0.41816974291608205 0.39971881390903147 0.4495363327291096 0.46012944836725944 0.4617559381202795 0.45419930040149487 0.4536760215671267 0.49463560216871555 0.45331668084496635 0.40554455316176174
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.49756492428364363 0.5383396834271713 0.520577510443375 0.48479967535102625 0.6713482780077378 0.6472983021059102 0.3322577279982681 0.459524201679157 0.6413874567259947 0.6915688381073763 0.5889394435476512 0.6961127036946826 0.5272246805363917 0.5134598462326161 0.4431996208420664 0.6038875279684144 0.4381464475486544 0.4984696119542816 0.5282155292429612 0.5090150338526699 0.6447350902453997 0.4716327843358857 0.566240689538396 0.43231962613265495 0.47873868102335837 0.4587627371114911 0.5171264020777424 0.5039078934790566 0.5749758839921094 0.47493266239210497 0.5083122385648894 0.4801040447855252 0.4119825410996564 0.48972395819243975 0.3559737106475979 0.5539243395547615 0.4899548589630751 0.4602217785352841 0.43819959859759544 0.4674261288315523 0.4806265364463907 0.43302898894893005 0.48923098554008176 0.5055153708263067 0.5023580753927119 0.5103504136769567 0.4551632625618717 0.4379048526003491 0.3675592188785784 0.4844316733149579 0.4634721816912061 0.434067624381138 0.4922017376736039 0.507278282085876 0.5253806246687193 0.4851664717770414 0.4853764835907146 0.4678009108206956 0.489096025354648 0.43091001952907537 0.44533676018363333 0.4564781486190623 0.4493164083002135 0.3895699695691699 0.45413904715527315 0.45635669383094646 0.4205705244784476 0.4699830938045168 0.4010028294560965 0.4792573314054636 0.4762120158196427 0.5818566530494252 0.39511404577747455 0.38785722659593447 0.40854917620324993 0.37405110656199975 0.42103176409646403 0.4005397253109142 0.4845568098629126 0.4328736592448317 0.4593255197139224 0.4204252693133894 0.4057675268862396 0.4212677430182695
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.35736916015114223 0.0 0.6876187178169159 0.5866745087429779 0.47398080923766683 0.6441387269151033 0.5629975344714069 0.5118175544914324 0.5409541216892568 0.502547065984906 0.4636267041816609 0.43832065659252695 0.5501027586144744 0.5812288180071918 0.429240633626614 0.4905424062701408 0.5506954049144173 0.5074859588317165 0.5183995671347017 0.5576425506587606 0.573852286721149 0.4850293392491643 0.5246260346432565 0.44036196035875474 0.40549264780296945 0.4720413466519676 0.5407229940651334 0.47396493430368136 0.45959206774341876 0.5972391057724482 0.451651022393757 0.43258965632298496 0.46362646610573865 0.4565054095136002 0.5165020620219642 0.5514186041897629 0.46489437184934507 0.49742611800993325 0.5028673077481799 0.42050684277871625 0.48468091955820564 0.4511280922564445 0.4667216413610615 0.5257612118625082 0.49155145054964816 0.43339232165098657 0.4771808020232711 0.4925061998935882 0.448630418606801 0.44813003994985484 0.4318480065651238 0.46371405639871954 0.40869733477218545 0.46442796029259914 0.4634442298154114 0.34043980396811385 0.4181107016926631 0.4438175504834158 0.43644982720459813 0.4215339014690835 0.4728824680536287 0.4411803354906384 0.41581425750076306 0.49560362845328637 0.4681490860229358 0.41895096858616454 0.38543605547489135 0.3772057999942219 0.3925571898224531 0.3597162744326051 0.4279765058351448 0.3977540046552895 0.45765983480978756 0.4362377352327341 0.4377743437130703 0.43903172922674566 0.4478272226180416 0.5075865807749796 0.43818940702462567 0.3992425795163959 0.4397177774371114 0.4227230601973366 0.41144841979113406 0.39335579904234036 0.3942261981701478 0.39652769165560603
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5228002040078114 0.5503904344785217 0.7640491157824494 0.5345063333603888 0.4377298884470045 0.5920625706787861 0.38573062431801225 0.596025732238745 0.5055219599980366 0.46554502610718485 0.4909807176545903 0.4974091528966383 0.5021425758090452 0.4400530259989668 0.5055534525516501 0.43430948385823287 0.5050283220157027 0.5037712819927023 0.5083132678223774 0.4667511844176566 0.5465421585749834 0.4444059482906363 0.5083754801848787 0.49917669821975286 0.4301592403213959 0.528883672862046 0.44545496206918034 0.47444152941729406 0.5032166997828754 0.4583706092479057 0.43508368268168995 0.443215526236943 0.4234539267996792 0.46747740493244494 0.4396188532877015 0.4589477044612169 0.41200781642501244 0.44407160153144504 0.49210776742706075 0.39942304186066613 0.48216573330084794 0.4367175062950933 0.4611710521332221 0.5347251106962795 0.4128850780710578 0.3915487812136533 0.46193547782013195 0.39061964306647423 0.37010278025770094 0.4146344983622432 0.48913944655365776 0.4219956709462218 0.41584376528679856 0.4456514179845573 0.42934467761053235 0.4052477229982847 0.47702375608845615 0.39682686650613325 0.4038903055207571 0.45415150966783985 0.3993413160908734 0.4693858936013188 0.5093520675831009 0.4298370979588479 0.4259596036477247 0.4076010352694662 0.413640069699334 0.37442747091436757 0.4592826444061473 0.38155415315213614 0.4747540910279378 0.37301489918353037 0.40655339383422395 0.4138071124177426 0.3960000657313503 0.37447268369472586 0.3985886939992663 0.40055125956786797 0.3813051113175228 0.3938356310263742 0.3971620036452543 0.3854712233755272 0.45033084976864046 0.33749163938714194 0.3953760102444794 0.43647702797893434
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3379118225332437 0.4037112139166202 0.6845934110286463 0.604146698851003 0.4045996515033563 0.6151280321362413 0.40767887727567287 0.9062937588238885 0.5260117759401037 0.45316051506962396 0.3849539565591607 0.4992650676702673 0.6312893826759711 0.5590358214069973 0.44070365460555766 0.5425436519602663 0.4837328724119463 0.5513486539592733 0.5184548448348302 0.5560047334622009 0.5130341448555701 0.4799933899865835 0.4874312470628647 0.5007783647511271 0.47912789987184806 0.5201549946342595 0.4937032584135653 0.4654784369955538 0.5327290389488684 0.4994420614809147 0.5509344443542417 0.5185414202992106 0.45471658164670226 0.4476378464550711 0.4778368711053161 0.4862319256193237 0.44059320421521553 0.4794611460309476 0.4342363464565482 0.403035829423042 0.4585099654208869 0.475180658135633 0.4308515514513478 0.44940525710894724 0.4051283138994826 0.456695194493793 0.3614132041951874 0.5058173272371292 0.37080186813438776 0.44039374148922505 0.40212730207680725 0.45277842006168795 0.4230256739221746 0.4081677962246351 0.4475452493534889 0.4840088520953199 0.45101686751814557 0.4039675936196465 0.44095503070640846 0.3876612067522714 0.45518355833310636 0.3687725635545328 0.40838268178089054 0.40942034246460535 0.4321702298895223 0.46785042339640204 0.3910749219689984 0.4437115489864256 0.41064186669150365 0.4836037767497357 0.4065156575995497 0.4217930923916865 0.4415046037028078 0.44890844558277165 0.46982845187531785 0.3575494325155858 0.41470136402668434 0.3947535210886039 0.4411237359481398 0.3723083956830204 0.354014446879318 0.39283117672228257 0.3983026774522383 0.43230487264040857 0.3776481418355834 0.382420181943709 0.4330893127361778
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.318375546317087 0.5357118199280362 0.6178711043375719 0.5216986027068123 0.5277151561972394 0.5719097026956907 0.4542110863616399 0.6411730433135846 0.45311168465762747 0.4290031324617914 0.5553469128788391 0.4978833399966476 0.5994213224235282 0.5193900334769161 0.5297527870212624 0.4634452839225531 0.5198284610937233 0.5508318969620275 0.5414583215848426 0.4851724164605024 0.4323183371559717 0.45868797406014056 0.5367181091000908 0.506063966669375 0.4687637964290683 0.4774216747277766 0.4721076616155799 0.4591413379345322 0.4960293226158945 0.5409591533475555 0.49325388812236487 0.46636872868863866 0.5044017711405177 0.4726107424741844 0.4324464428392239 0.38823525587653274 0.5036005374744301 0.4454551255960716 0.4384228512797039 0.4670339777214453 0.4899161864567315 0.38495934493050443 0.5156851121391403 0.45922753824896645 0.43774431729025676 0.45171797382971274 0.41328167166165075 0.4525662968273507 0.4585415405395208 0.44681388014641127 0.46954011308609045 0.4076621398175368 0.4573868859851034 0.4570913688462926 0.37796784893004226 0.45993565537508113 0.3877497244992759 0.42897732888043394 0.43562264085907954 0.46550551592637784 0.3998222927632276 0.4522612847081153 0.4910649460271001 0.41616834131428043 0.39298079661242663 0.41389040932822974 0.3781654479303863 0.4306519716913812 0.4564270897524431 0.3656399494590238 0.4705318756192923 0.36536653971290217 0.4223916777638719 0.43394207180156374 0.47233622812000103 0.40884216108000837 0.40461670158645135 0.38236613550488835 0.376926835143473 0.36567340513681995 0.4240617987356614 0.37703497210917997 0.4481667252839077 0.39149219129038976 0.3421225189153105 0.3639093652210664 0.4097127333539538
